Loan_Amount,Credit_Score,Income,Debt_to_Income_Ratio,Late_Payments,Target
1.4240426880452635,-0.47422027636366426,1.9077860625464267,1.2274207695252493,-0.5877778807355007,1
3.0231117840584085,-0.45933996181753606,2.1120417270784047,-1.8157844209312755,0.9216654924958926,0
-2.037693982893373,-0.6792000258278682,1.1737511777577816,-1.7489039706753857,1.5144628781303535,1
1.5391231458489716,0.4847302387937893,-1.0459044311565246,1.4343760862911945,-0.9539214817935014,0
3.391582687518001,2.6099476995760784,-2.544782212410886,-0.3179073752235073,-1.873377664648236,0
-1.1744220864010682,-0.3283386420883349,-0.3755729546052664,-0.8349273417495126,2.11822713380292,1
0.37602137095729865,-0.40424634264822124,0.8191519936612519,1.229049558159049,-1.4885424287371718,0
-1.1457726908190067,-0.2501228108202837,0.4817610937539203,-1.2329898697526551,1.0581400373002539,1
-0.5451192206782297,-0.3453089447907807,-0.6583337372780511,0.2032920868651652,1.5641976127631054,1
-1.3805819933528654,-1.0166701366387536,0.8627080795221764,0.07647111927445405,0.966288567734753,0
-0.7888592585578791,-1.4487326857705196,1.8958931873536018,1.6179382213814701,-1.0801201500501607,0
-0.997519272884177,-0.6807022852874554,-0.6775199743195885,0.3248897692993248,2.238931714168923,1
0.7926392271364141,1.1323460420821876,-0.382732336451968,0.7936645791899646,-1.7466458114257355,1
-1.8606822530909348,-0.05051797606453541,-2.978865310595556,1.3138057615793217,1.1086815878174487,0
-0.4171666213897145,0.4017235679125456,0.48801876037873093,0.471458690248028,0.3000462796442067,1
-0.4550247789744672,-1.3175759586963856,-1.1966578270243526,-0.8247786276093361,1.0535414576287832,1
0.04377118801636439,-1.7212637126494152,-1.01169282761895,-1.4577989258406,0.8687566269197705,1
-0.07810588494766281,-1.3176783949353001,0.5836793823634581,-1.31764755412675,1.1855463809213862,0
1.2604051181300695,1.4075984771573968,-1.2491465236301613,1.0090706543803887,-2.6901018777891723,1
-0.3660515116506128,1.0597035997815811,1.4676866735800285,0.8897930891585719,0.07256323037591861,0
-0.37417652550646274,0.2951543392245702,1.2700861818240787,0.20788841379016176,0.5621662728874335,0
-1.9047660744034827,-0.012207469324430873,-2.306327969920484,1.2452367441655843,1.3276089235380393,0
3.668925221165552,3.000821297736011,1.114060198631138,2.2397233907782335,-1.474302054556462,0
3.057133162124006,1.5709988028821127,-0.6412588988454204,1.4273233635874119,-1.9174087339088008,0
0.336308366913862,-1.131353864079977,-0.36411358250201964,1.385474804007012,-1.2861729264023762,1
-2.754854003023665,-1.3621417460169947,0.3510900996113596,-1.567356558539501,1.7855255836869086,0
1.2708545219423117,-1.102318285467682,-2.7845170296948027,0.19567961845707005,-2.12362937322895,1
-0.8242934221689862,-1.3718353023288614,0.5346502000529569,1.0641227855801971,-0.2975054288535605,1
1.9855155744463784,1.3685809596899778,0.34954737607017783,1.2633716704296014,-0.9972618406185827,0
2.7636595099376615,2.287749214257891,-0.8856557029693886,-0.01120519602603487,-0.9895769327175505,1
-4.190585246687022,-2.083835726096397,0.7603485865664934,-2.151889141134257,2.6933377130032174,0
-0.8308684374939355,0.09710545808634108,0.013431162646722061,-1.1509684123414532,0.9690426980158973,1
-1.2225652823703657,0.36766441555411694,2.334662323330096,-1.8121691897352903,-2.3573160050781685,0
1.3481378673353612,-0.08568998219123351,-1.2657180261424963,-0.2594964963654811,0.4912126010426309,0
1.3217718557796632,0.07910567909400376,-1.0161150835176036,1.1046181503340515,1.5863336632412726,1
1.723151850084499,-0.4980860951958776,-2.4595492307894915,-1.8331136393784278,-0.4963620919442064,1
-1.0170929510335334,-0.5550465468991189,-0.7986689307830659,0.1323394475576405,-0.13937001396013188,0
2.160475855413646,0.9202098883274579,0.8679999351613823,0.23764659774209695,0.8660656086332071,0
-0.6056089362127977,-0.13176320338479258,0.16909991830871607,-0.3675063082605631,-0.5623388738341097,1
0.18483631844677362,-0.3128108294622895,-1.2659315577885397,1.297067194910215,1.3636133305492368,1
-0.7692753645202666,-0.13684874087454513,0.030096658186316905,1.0733391213596701,0.6089526118710875,1
2.3492800213067397,0.3731856286265045,-0.6278130366880221,-0.9615821299357759,0.17227900279339967,1
1.2891971978783847,-0.3625491974469334,2.087714830287067,0.9010520463380108,1.6783533230596288,1
-0.4109938136781557,-0.5754290080660149,2.471773093526979,2.9481645169210773,1.5757558948103922,1
1.2976826229299177,-0.005085399428476113,-0.5969322903716279,-1.7785568970196846,-0.4139702489055668,1
0.6576566556752568,-3.130279571570623,0.5315251275121152,1.1792894967096688,-3.2631403146168925,0
1.907298765823673,-0.36342465459493256,2.0141746222959154,0.25139130984674407,1.6818909017690498,1
-2.192610362872702,0.3311994441401074,-1.0095571094931954,0.9743991314306274,-0.8080265978712637,0
0.6405392303939141,-2.709217435284806,0.5813262540176259,1.0676227235422766,-2.7012570054551004,0
2.282552664267781,-0.5758981283539465,0.9992374552283388,-0.9671804507790049,0.5086290492784777,1
0.10130298717256547,-0.8848808171203095,0.08018380294680269,0.34701821020646373,-0.9986559699675749,0
-0.6536928001842222,-0.7997319004646574,-0.6365976421682205,0.34753209593511714,-1.6605587921041942,0
-4.112325472488412,-3.2174388512311722,3.3677700113881754,0.16479078125905477,-1.2283684850988486,1
0.6707234667236901,1.3184349578919239,-0.7682338296200739,-0.9245001421340158,1.1031949574858642,1
-0.1046352675161516,0.8239230625864945,-0.023311079619077003,-1.4036380085801246,0.973455753354324,0
1.8443131635329777,2.1048133633612243,-2.4308954721595595,1.185852225041407,1.4383064865360167,1
-0.302972547723489,-0.20901051733784556,0.5723019389182261,-0.9228901834096958,-0.11911593749102256,1
-2.390271955010225,-2.4231992149757566,2.674933941886796,-0.815977821320123,-1.4461098868547073,1
0.4534773089811239,3.6787754688375345,-3.5778469964869237,2.4534341164760374,4.334039482971594,0
-2.6113469884752574,0.9880958496997183,0.6821635846174264,-1.6357211619945284,2.7811943753340165,0
-2.9167880118747287,-2.3273401458152474,2.3149178699065494,0.40285774837832866,-0.9070370275249904,1
-1.6841927679493398,-0.7945474359316496,0.8945051551305737,0.40233651701335127,0.15409472433668214,0
-2.5941764056800345,3.7783294630877253,0.9631020602270604,-0.07942962948174953,-3.663108431745684,0
-2.138400595004284,-2.415559590284973,-0.990501143120341,-0.9666248298933056,-0.9916844267283429,1
0.008891030073592043,-0.046762546565260577,-3.3811200414211706,2.6778003524777136,0.2108432795711029,0
-0.0603221346731202,-0.9810369398045705,2.868437827130851,-2.718843088036958,0.13060522233155722,0
0.30461684717416704,-1.019290015593406,1.2303720329782342,-1.3030707165084967,0.5567849671336111,0
-0.6828828748073762,-0.6818686874800444,-1.3133044221162429,0.5234127600511679,-0.2928751603395531,0
1.6885339204013992,0.3871290195472017,2.0994987275897716,-0.9251640876979877,1.2407117526376235,1
-1.4610095539600274,1.9575815685432865,0.4516801786539756,-0.04398736276972481,-1.9985860017188346,1
-0.4458295896375337,1.6884062292804618,-1.8930109805710909,2.063258194496189,-0.8783916218255358,1
-0.6097068103154972,0.741977910440003,-1.7403209594093783,1.487198203806561,-0.7014049568287158,1
0.112593981784468,2.4830202517694904,-2.9101785540720204,0.5442049806048116,3.131113265692569,1
0.7633179058222499,0.9536744131517717,-1.1927127594728095,0.7925897566861727,1.159355384923438,1
0.11156758790996046,0.7568325470897328,-1.247308342768096,0.5768814059960311,1.277406679894918,1
1.2696648139218156,-0.7078452670703648,1.3822033136914806,0.21921228192105113,-1.6109113721586736,0
0.9653705543500869,-2.1929340154128645,-0.26644640890792337,3.078441022153028,-0.29355503217858775,0
2.7735973818019026,-1.137559699485639,1.0556828113052679,2.0238936494586883,-1.6195507524956518,0
-0.4011685097593849,-0.3460106843053996,2.16762382327564,-2.0914574234901497,-2.0150548568722413,1
1.2433998064717708,0.14107853891851163,-0.7066457731951103,1.4414395765581434,0.48735760740951584,0
1.2274081392416802,-1.080652624670063,0.25473702722706726,1.6669570703619148,-0.6217261770625326,0
-0.15956780984334462,-0.4913622878085203,1.1407809739310957,-0.7635578808077887,-1.1235700125704808,1
0.112593981784468,2.4830202517694904,-2.9101785540720204,0.5442049806048116,3.131113265692569,1
0.7633179058222499,0.9536744131517717,-1.1927127594728095,0.7925897566861727,1.159355384923438,1
0.11156758790996046,0.7568325470897328,-1.247308342768096,0.5768814059960311,1.277406679894918,1
1.2696648139218156,-0.7078452670703648,1.3822033136914806,0.21921228192105113,-1.6109113721586736,0
0.9653705543500869,-2.1929340154128645,-0.26644640890792337,3.078441022153028,-0.29355503217858775,0
2.7735973818019026,-1.137559699485639,1.0556828113052679,2.0238936494586883,-1.6195507524956518,0
-0.4011685097593849,-0.3460106843053996,2.16762382327564,-2.0914574234901497,-2.0150548568722413,1
1.2433998064717708,0.14107853891851163,-0.7066457731951103,1.4414395765581434,0.48735760740951584,0
1.2274081392416802,-1.080652624670063,0.25473702722706726,1.6669570703619148,-0.6217261770625326,0
-0.15956780984334462,-0.4913622878085203,1.1407809739310957,-0.7635578808077887,-1.1235700125704808,1
0.05721408093763858,-0.2654856962223263,-2.0345757665984525,-0.8047163656685978,-1.3085694443840932,1
-1.5475224594962498,2.596327711000958,-1.0552126376487752,-0.12436914913654049,1.7867243527710055,0
-0.4351583848690057,-0.150394567397648,-1.3343150614968609,-0.3304352763375105,-0.5708689069747077,1
-2.6283907278966385,-0.6355945435586587,0.05153333279139749,1.2235028340473797,1.190587042314034,1
0.4504222143409402,-0.6835033060870447,-0.734574427390223,-0.3920285603136323,-1.0549521872400744,1
-2.0459602799576313,-0.46719616602782166,0.7975495700630683,1.2527374355176335,1.3611256647582397,1
0.7827413456089005,-0.17115281005274152,1.583158714417428,0.32711805052221155,0.32456931328293903,0
-0.5989672057534784,1.7575335854707366,-0.5707628876457718,-0.21690868816862466,1.028936841860763,0
-1.3422793281105874,-0.8806929617510091,-0.6646049272982097,0.423923013242527,-0.08954231645684925,0
-1.360602639600836,0.014219098885957848,-0.07365451387467903,0.5458266992000301,0.7556456501769968,0
-0.7377159906791269,2.468231818835139,-0.9735696515299544,-0.20794248515175964,-0.2124869187034897,1
-1.0359818462594261,1.535929224389512,-1.366926161236741,-0.7711692692458229,0.01725813167769363,0
0.062188567848245224,1.648447795085142,0.1214081047013934,0.482296737142742,-0.27112887184430035,1
-0.28072091500249063,-1.0802774012493572,-2.0605456194160556,-0.7474908691121923,-0.37216569688313716,1
-1.091351535958169,1.3293931638604266,-1.3567158107987582,-0.8758081271695395,0.09598412175891667,0
-1.4397107070304163,-0.1575191603123275,-1.863203797427897,-1.6370905743844963,0.41207780015688567,1
-1.7964102136910824,0.46216722470674054,1.5234364418826525,-1.4988641532951454,1.8215369770349612,0
-0.7678088026665956,2.8519998095768884,-1.1762815461595162,-0.1622574680051906,-0.3273699919856359,1
1.8858443490000547,1.128242403246637,-1.1020732340128758,2.0231521454412666,-1.993157157694978,1
-0.5212704845493794,1.0093493044118127,-0.6720819626826573,-0.3277568623624335,-0.02420720207554752,1
1.060858106323525,2.4381515831730978,-0.8402730876595745,3.338955282438253,0.5377806671692676,1
-1.1635407845217751,-2.389567282868193,-0.2722701323870602,-1.0111768692631404,1.1237423224710283,1
1.6499730803740766,1.0417461932563603,0.8005027108349168,2.1871013787163895,1.8223881517428833,0
0.29988830528361493,-0.7693246692478233,0.30097758903638705,0.7382821602077255,1.7522994995601666,0
1.0096781139701543,-1.799602700105319,2.403650430267919,-1.4366274677367945,1.9024500559232238,0
1.182342349150497,0.0686203118134121,1.5407966716505013,-0.24734742699130388,0.7158052239987667,0
1.7644131937370113,0.7314417923801755,2.1324820012991292,-0.4372573871447442,0.25636797791390753,0
1.299730824043245,2.3611563663721595,-1.622944510087966,5.979833100630882,2.879900990949558,1
-0.9141359498459231,-1.5995033276034025,-0.6406644135889534,0.022054749714176484,1.181145554580767,1
0.6618540376262345,0.3366805446080292,-0.8183164586726505,3.6699741492248266,2.99585662102424,1
-0.9882762448636724,-0.9139361245184203,-1.203731184697448,-1.5400414452103175,-1.2941523640472483,0
1.013545849530042,-1.0725192502923668,1.3595969247306248,0.580461259456571,-2.0894898303831875,1
0.6568857309174706,-0.4025663609602167,1.3133499741851158,1.7058239036180112,0.165559712885319,1
-2.422632266162821,0.7036577328849978,-2.8906178680419763,-1.6719202229160661,2.3850532031180123,1
-0.857188745310749,-1.5837266344367353,-0.826703514494955,-1.286866136367352,-2.0855577531668237,0
-0.42566441775666974,0.1524744414679258,-0.5741362093049517,-0.4488867326127698,0.3217791205937417,0
-1.9620350579117005,-0.08739094293404483,-2.116374284617355,-1.1975639483246965,1.2314044450726653,1
2.394633369870454,6.256319182371568,-0.6848152505271133,-3.067511831644052,2.4021310521645134,0
-2.581486508982743,0.15803141960513312,-2.8914693058166234,-1.6763968522378505,1.8801704213751032,1
0.48172802367361156,2.162047456993528,-0.46593106472451973,-0.8830397040335709,1.401809596406551,0
0.2208539003306803,0.8309578816528256,0.8742989999381575,0.3683123476089891,0.4924007392492615,0
-0.43832646015034404,0.5792695341017364,-0.0025157621480567105,1.7237311857187856,-0.7090352553387992,1
-1.375481563652524,-0.5845829330686226,-1.2310872755075146,0.8369374350235536,-1.2336440763503806,1
1.0393876871667551,-0.9182177700074872,-0.8964370098585301,0.16766984261967188,-0.7594427913814731,0
1.3726426771040194,-0.5623543203797821,-1.0012994507598418,1.9027484266853465,-1.5662884975495888,1
-0.4391088096318654,-0.23791837391171644,-0.9400604671251069,1.7257309349573742,-1.407311785806958,0
